Timestamp,Trigger Point,Trigger Point Base,Subtraction History,Subtraction Threshold
2024-04-07 19:45:05,100,20,100,40
2024-04-07 19:45:14,100,20,100,40
2024-04-07 19:45:31,100,20,100,40
2024-04-07 19:45:41,100,20,100,40
2024-04-07 19:45:55,100,20,100,40
2024-04-08 06:02:40,100,20,100,40
2024-04-08 06:04:05,100,20,100,40
2024-04-08 06:04:38,100,20,100,40
2024-04-08 06:05:00,100,20,100,40
2024-04-08 06:05:16,100,20,100,40
2024-04-08 06:05:49,100,20,100,40
2024-04-08 06:05:59,100,20,100,40
2024-04-08 07:06:34,100,20,100,40
2024-04-08 07:10:01,100,20,100,40
2024-04-08 07:10:11,100,20,100,40
2024-04-08 07:20:42,100,20,100,40
2024-04-08 08:09:35,100,20,100,40
2024-04-08 08:25:44,100,20,100,40
2024-04-08 08:56:32,100,20,100,40
2024-04-08 08:57:53,100,20,100,40
2024-04-08 08:59:27,100,20,100,40
2024-04-08 09:00:16,100,20,100,40
2024-04-08 09:00:35,100,20,100,40
2024-04-08 09:04:13,100,20,100,40
2024-04-08 09:07:12,100,20,100,40
2024-04-08 09:31:58,100,20,100,40
2024-04-08 09:33:23,100,20,100,40
2024-04-08 09:34:39,100,20,100,40
2024-04-08 09:35:52,100,20,100,40
2024-04-08 09:37:07,100,20,100,40
2024-04-08 09:38:29,100,20,100,40
2024-04-08 09:39:57,100,20,100,40
2024-04-08 09:47:42,100,20,100,40
2024-04-08 10:05:44,100,20,100,40
2024-04-08 10:29:34,100,20,100,40
2024-04-08 10:42:18,100,20,100,40
2024-04-08 10:51:37,100,20,100,40
2024-04-08 10:51:59,100,20,100,40
2024-04-08 10:57:53,100,20,100,40
2024-04-08 11:01:35,100,20,100,40
2024-04-08 11:03:55,100,20,100,40
2024-04-08 11:05:50,100,20,100,40
2024-04-08 11:10:50,100,20,100,40
2024-04-08 11:51:36,100,20,100,40
2024-04-08 11:52:58,100,20,100,40
2024-04-08 12:04:44,100,20,100,40
2024-04-08 12:10:46,100,20,100,40
2024-04-08 12:13:48,100,20,100,40
2024-04-08 12:18:35,100,20,100,40
2024-04-08 12:20:39,100,20,100,40
2024-04-08 12:21:13,100,20,100,40
2024-04-08 12:21:35,100,20,100,40
2024-04-08 13:21:56,100,20,100,40
2024-04-08 13:22:22,100,20,100,40
2024-04-08 13:30:22,100,20,100,40
2024-04-08 13:39:25,100,20,100,40
2024-04-08 13:39:47,100,20,100,40
2024-04-08 13:44:05,100,20,100,40
2024-04-08 14:06:35,100,20,100,40
2024-04-08 14:09:49,100,20,100,40
2024-04-08 14:13:55,100,20,100,40
2024-04-08 14:22:12,100,20,100,40
2024-04-08 14:23:18,100,20,100,40
2024-04-08 14:24:44,100,20,100,40
2024-04-08 14:35:26,100,20,100,40
2024-04-08 14:37:42,100,20,100,40
2024-04-08 14:38:56,100,20,100,40
2024-04-08 14:40:07,100,20,100,40
2024-04-08 14:41:13,100,20,100,40
2024-04-08 14:49:09,100,20,100,40
2024-04-08 14:54:38,100,20,100,40
2024-04-08 15:04:44,100,20,100,40
2024-04-08 15:06:16,100,20,100,40
2024-04-08 15:11:07,100,20,100,40
2024-04-08 15:11:28,100,20,100,40
2024-04-08 15:12:50,100,20,100,40
2024-04-08 15:15:17,100,20,100,40
2024-04-08 15:15:33,100,20,100,40
2024-04-08 15:15:50,100,20,100,40
2024-04-08 15:16:42,100,20,100,40
2024-04-08 15:19:47,100,20,100,40
2024-04-08 15:20:04,100,20,100,40
2024-04-08 15:20:24,100,20,100,40
2024-04-08 15:21:24,100,20,100,40
2024-04-08 15:27:03,100,20,100,40
2024-04-08 16:10:36,100,20,100,40
2024-04-08 16:17:51,100,20,100,40
2024-04-08 16:28:09,100,20,100,40
2024-04-08 17:10:43,100,20,100,40
2024-04-08 18:18:48,100,20,100,40
2024-04-08 18:24:05,100,20,100,40
2024-04-08 18:51:33,100,20,100,40
2024-04-08 18:51:53,100,20,100,40
2024-04-08 19:25:25,100,20,100,40
2024-04-08 19:26:05,100,20,100,40
2024-04-08 19:26:21,100,20,100,40
2024-04-08 19:26:41,100,20,100,40
2024-04-08 19:26:53,100,20,100,40
2024-04-08 19:27:42,100,20,100,40
2024-04-08 19:28:00,100,20,100,40
2024-04-08 19:28:32,100,20,100,40
2024-04-08 19:29:06,100,20,100,40
2024-04-08 19:29:35,100,20,100,40
2024-04-08 19:48:24,100,20,100,40
2024-04-08 19:55:18,100,20,100,40
2024-04-08 20:52:42,100,20,100,40
2024-04-08 20:54:33,100,20,100,40
2024-04-08 23:17:32,100,20,100,40
2024-04-09 06:01:35,100,20,100,40
2024-04-09 06:02:12,100,20,100,40
2024-04-09 06:03:24,100,20,100,40
2024-04-09 07:11:15,100,20,100,40
2024-04-09 07:12:54,100,20,100,40
2024-04-09 07:43:03,100,20,100,40
2024-04-09 07:44:45,100,20,100,40
2024-04-09 07:45:59,100,20,100,40
2024-04-09 08:00:18,100,20,100,40
2024-04-09 08:02:35,100,20,100,40
2024-04-09 08:06:02,100,20,100,40
2024-04-09 08:51:23,100,20,100,40
2024-04-09 09:04:02,100,20,100,40
2024-04-09 09:20:14,100,20,100,40
2024-04-09 10:01:48,100,20,100,40
2024-04-09 10:21:58,100,20,100,40
2024-04-09 10:47:02,100,20,100,40
2024-04-09 10:49:48,100,20,100,40
2024-04-09 10:50:29,100,20,100,40
2024-04-09 11:25:11,100,20,100,40
2024-04-09 11:28:15,100,20,100,40
2024-04-09 11:30:54,100,20,100,40
2024-04-09 12:15:28,100,20,100,40
2024-04-09 12:18:33,100,20,100,40
2024-04-09 12:25:41,100,20,100,40
2024-04-09 12:27:07,100,20,100,40
2024-04-09 12:28:40,100,20,100,40
2024-04-09 12:47:26,100,20,100,40
2024-04-09 12:54:49,100,20,100,40
2024-04-09 12:57:10,100,20,100,40
2024-04-09 13:11:29,100,20,100,40
2024-04-09 13:14:54,100,20,100,40
2024-04-09 13:15:07,100,20,100,40
2024-04-09 13:15:42,100,20,100,40
2024-04-09 13:24:53,100,20,100,40
2024-04-09 13:25:44,100,20,100,40
2024-04-09 13:28:00,100,20,100,40
2024-04-09 13:38:06,100,20,100,40
2024-04-09 13:38:36,100,20,100,40
2024-04-09 13:44:29,100,20,100,40
2024-04-09 13:49:39,100,20,100,40
2024-04-09 13:51:39,100,20,100,40
2024-04-09 14:02:46,100,20,100,40
2024-04-09 14:07:44,100,20,100,40
2024-04-09 14:08:09,100,20,100,40
2024-04-09 14:11:24,100,20,100,40
2024-04-09 14:12:01,100,20,100,40
2024-04-09 14:12:14,100,20,100,40
2024-04-09 14:14:14,100,20,100,40
2024-04-09 14:16:04,100,20,100,40
2024-04-09 14:19:11,100,20,100,40
2024-04-09 14:27:56,100,20,100,40
2024-04-09 14:34:44,100,20,100,40
2024-04-09 14:37:46,100,20,100,40
2024-04-09 14:42:21,100,20,100,40
2024-04-09 14:42:37,100,20,100,40
2024-04-09 14:48:45,100,20,100,40
2024-04-09 14:49:06,100,20,100,40
2024-04-09 14:53:20,100,20,100,40
2024-04-09 14:54:42,100,20,100,40
2024-04-09 14:56:43,100,20,100,40
2024-04-09 14:59:52,100,20,100,40
2024-04-09 15:00:27,100,20,100,40
2024-04-09 15:00:49,100,20,100,40
2024-04-09 15:01:29,100,20,100,40
2024-04-09 15:02:22,100,20,100,40
2024-04-09 15:02:39,100,20,100,40
2024-04-09 15:02:50,100,20,100,40
2024-04-09 15:03:17,100,20,100,40
2024-04-09 15:03:39,100,20,100,40
2024-04-09 15:04:55,100,20,100,40
2024-04-09 15:05:04,100,20,100,40
2024-04-09 15:05:41,100,20,100,40
2024-04-09 15:06:02,100,20,100,40
2024-04-09 15:06:21,100,20,100,40
2024-04-09 15:06:32,100,20,100,40
2024-04-09 15:06:58,100,20,100,40
2024-04-09 15:07:28,100,20,100,40
2024-04-09 15:07:40,100,20,100,40
2024-04-09 15:07:55,100,20,100,40
2024-04-09 15:08:30,100,20,100,40
2024-04-09 15:09:28,100,20,100,40
2024-04-09 15:09:56,100,20,100,40
2024-04-09 15:10:50,100,20,100,40
2024-04-09 15:11:24,100,20,100,40
2024-04-09 15:12:10,100,20,100,40
2024-04-09 15:12:23,100,20,100,40
2024-04-09 15:13:06,100,20,100,40
2024-04-09 15:16:30,100,20,100,40
2024-04-09 15:16:46,100,20,100,40
2024-04-09 15:17:09,100,20,100,40
2024-04-09 15:17:37,100,20,100,40
2024-04-09 15:18:00,100,20,100,40
2024-04-09 15:18:38,100,20,100,40
2024-04-09 15:19:44,100,20,100,40
2024-04-09 15:20:29,100,20,100,40
2024-04-09 15:20:47,100,20,100,40
2024-04-09 15:21:28,100,20,100,40
2024-04-09 15:24:09,100,20,100,40
2024-04-09 15:25:48,100,20,100,40
2024-04-09 15:27:33,100,20,100,40
2024-04-09 15:31:50,100,20,100,40
2024-04-09 15:32:01,100,20,100,40
2024-04-09 15:34:07,100,20,100,40
2024-04-09 15:38:23,100,20,100,40
2024-04-09 15:38:34,100,20,100,40
2024-04-09 15:39:28,100,20,100,40
2024-04-09 15:40:32,100,20,100,40
2024-04-09 15:40:56,100,20,100,40
2024-04-09 15:41:06,100,20,100,40
2024-04-09 15:41:50,100,20,100,40
2024-04-09 15:43:26,100,20,100,40
2024-04-09 15:44:00,100,20,100,40
2024-04-09 15:44:52,100,20,100,40
2024-04-09 15:45:39,100,20,100,40
2024-04-09 15:46:14,100,20,100,40
2024-04-09 15:46:33,100,20,100,40
2024-04-09 15:46:49,100,20,100,40
2024-04-09 15:47:03,100,20,100,40
2024-04-09 15:47:26,100,20,100,40
2024-04-09 15:47:41,100,20,100,40
2024-04-09 15:48:20,100,20,100,40
2024-04-09 15:49:01,100,20,100,40
2024-04-09 15:49:17,100,20,100,40
2024-04-09 15:49:27,100,20,100,40
2024-04-09 15:49:40,100,20,100,40
2024-04-09 15:50:20,100,20,100,40
2024-04-09 15:52:42,100,20,100,40
2024-04-09 15:53:52,100,20,100,40
2024-04-09 15:55:21,100,20,100,40
2024-04-09 15:56:32,100,20,100,40
2024-04-09 15:56:48,100,20,100,40
2024-04-09 15:57:04,100,20,100,40
2024-04-09 16:01:41,100,20,100,40
2024-04-09 16:02:28,100,20,100,40
2024-04-09 16:05:03,100,20,100,40
2024-04-09 16:05:36,100,20,100,40
2024-04-09 16:06:28,100,20,100,40
2024-04-09 16:06:57,100,20,100,40
2024-04-09 16:07:06,100,20,100,40
2024-04-09 16:07:25,100,20,100,40
2024-04-09 16:08:26,100,20,100,40
2024-04-09 16:08:36,100,20,100,40
2024-04-09 16:09:25,100,20,100,40
2024-04-09 16:10:11,100,20,100,40
2024-04-09 16:10:22,100,20,100,40
2024-04-09 16:10:40,100,20,100,40
2024-04-09 16:10:53,100,20,100,40
2024-04-09 16:11:08,100,20,100,40
2024-04-09 16:11:40,100,20,100,40
2024-04-09 16:11:53,100,20,100,40
2024-04-09 16:21:05,100,20,100,40
2024-04-09 16:25:14,100,20,100,40
2024-04-09 16:31:40,100,20,100,40
2024-04-09 16:32:25,100,20,100,40
2024-04-09 16:40:46,100,20,100,40
2024-04-09 16:41:20,100,20,100,40
2024-04-09 16:41:44,100,20,100,40
2024-04-09 16:42:30,100,20,100,40
2024-04-09 16:42:44,100,20,100,40
2024-04-09 16:42:59,100,20,100,40
2024-04-09 16:43:25,100,20,100,40
2024-04-09 16:43:44,100,20,100,40
2024-04-09 16:43:56,100,20,100,40
2024-04-09 16:44:11,100,20,100,40
2024-04-09 16:44:36,100,20,100,40
2024-04-09 16:45:03,100,20,100,40
2024-04-09 16:45:17,100,20,100,40
2024-04-09 16:48:24,100,20,100,40
2024-04-09 16:48:33,100,20,100,40
2024-04-09 16:49:09,100,20,100,40
2024-04-09 16:51:47,100,20,100,40
2024-04-09 16:55:24,100,20,100,40
2024-04-09 16:57:03,100,20,100,40
2024-04-09 16:57:21,100,20,100,40
2024-04-09 16:58:02,100,20,100,40
2024-04-09 16:58:28,100,20,100,40
2024-04-09 16:58:51,100,20,100,40
2024-04-09 17:02:18,100,20,100,40
2024-04-09 17:02:52,100,20,100,40
2024-04-09 17:03:40,100,20,100,40
2024-04-09 17:06:26,100,20,100,40
2024-04-09 17:06:55,100,20,100,40
2024-04-09 17:07:27,100,20,100,40
2024-04-09 17:07:37,100,20,100,40
2024-04-09 17:08:00,100,20,100,40
2024-04-09 17:08:10,100,20,100,40
2024-04-09 17:09:52,100,20,100,40
2024-04-09 17:11:03,100,20,100,40
2024-04-09 17:13:09,100,20,100,40
2024-04-09 17:33:34,100,20,100,40
2024-04-09 17:34:26,100,20,100,40
2024-04-09 17:35:03,100,20,100,40
2024-04-09 17:35:29,100,20,100,40
2024-04-09 17:37:08,100,20,100,40
2024-04-09 17:37:20,100,20,100,40
2024-04-09 17:38:45,100,20,100,40
2024-04-09 17:38:53,100,20,100,40
2024-04-09 17:40:10,100,20,100,40
2024-04-09 17:40:38,100,20,100,40
2024-04-09 17:41:10,100,20,100,40
2024-04-09 17:41:25,100,20,100,40
2024-04-09 17:41:46,100,20,100,40
2024-04-09 17:41:53,100,20,100,40
2024-04-09 17:42:24,100,20,100,40
2024-04-09 17:42:51,100,20,100,40
2024-04-09 17:42:59,100,20,100,40
2024-04-09 17:44:46,100,20,100,40
2024-04-09 17:44:55,100,20,100,40
2024-04-09 17:45:07,100,20,100,40
2024-04-09 17:45:18,100,20,100,40
2024-04-09 17:45:30,100,20,100,40
2024-04-09 17:45:49,100,20,100,40
2024-04-09 17:46:04,100,20,100,40
2024-04-09 17:46:21,100,20,100,40
2024-04-09 17:48:13,100,20,100,40
2024-04-09 17:48:24,100,20,100,40
2024-04-09 17:48:42,100,20,100,40
2024-04-09 17:49:41,100,20,100,40
2024-04-09 17:49:55,100,20,100,40
2024-04-09 17:51:15,100,20,100,40
2024-04-09 17:52:24,100,20,100,40
2024-04-09 17:52:59,100,20,100,40
2024-04-09 17:55:36,100,20,100,40
2024-04-09 18:00:07,100,20,100,40
2024-04-09 18:04:43,100,20,100,40
2024-04-09 18:06:00,100,20,100,40
2024-04-09 18:06:11,100,20,100,40
2024-04-09 18:07:18,100,20,100,40
2024-04-09 18:07:35,100,20,100,40
2024-04-09 18:08:33,100,20,100,40
2024-04-09 18:09:14,100,20,100,40
2024-04-09 18:14:45,100,20,100,40
2024-04-09 18:25:40,100,20,100,40
2024-04-09 18:39:01,100,20,100,40
2024-04-09 18:39:40,100,20,100,40
2024-04-09 18:40:01,100,20,100,40
2024-04-09 18:40:40,100,20,100,40
2024-04-09 19:07:46,100,20,100,40
2024-04-09 19:11:01,100,20,100,40
2024-04-09 19:26:47,100,20,100,40
2024-04-09 19:27:23,100,20,100,40
2024-04-09 19:27:32,100,20,100,40
2024-04-09 19:28:46,100,20,100,40
2024-04-09 19:29:07,100,20,100,40
2024-04-09 19:30:08,100,20,100,40
2024-04-09 19:30:24,100,20,100,40
2024-04-09 19:31:07,100,20,100,40
2024-04-09 19:31:30,100,20,100,40
2024-04-09 19:31:54,100,20,100,40
2024-04-09 19:32:13,100,20,100,40
2024-04-09 19:33:00,100,20,100,40
2024-04-09 19:33:14,100,20,100,40
2024-04-09 19:35:25,100,20,100,40
2024-04-09 19:41:39,100,20,100,40
2024-04-09 19:42:05,100,20,100,40
2024-04-09 19:42:17,100,20,100,40
2024-04-09 19:42:25,100,20,100,40
2024-04-09 19:47:49,100,20,100,40
2024-04-09 19:53:56,100,20,100,40
2024-04-09 20:00:12,100,20,100,40
2024-04-09 20:00:51,100,20,100,40
2024-04-09 20:01:32,100,20,100,40
2024-04-09 20:01:48,100,20,100,40
2024-04-09 20:02:21,100,20,100,40
2024-04-09 20:02:34,100,20,100,40
2024-04-09 20:02:45,100,20,100,40
2024-04-09 20:02:58,100,20,100,40
2024-04-09 20:03:12,100,20,100,40
2024-04-09 20:04:38,100,20,100,40
2024-04-09 20:05:14,100,20,100,40
2024-04-10 00:29:08,100,20,100,40
2024-04-10 05:58:21,100,20,100,40
2024-04-10 05:59:43,100,20,100,40
2024-04-10 06:01:38,100,20,100,40
2024-04-10 06:55:22,100,20,100,40
2024-04-10 06:58:20,100,20,100,40
2024-04-10 07:21:33,100,20,100,40
2024-04-10 07:22:04,100,20,100,40
2024-04-10 07:36:39,100,20,100,40
2024-04-10 07:38:21,100,20,100,40
2024-04-10 07:38:50,100,20,100,40
2024-04-10 07:43:01,100,20,100,40
2024-04-10 07:44:57,100,20,100,40
2024-04-10 07:50:29,100,20,100,40
2024-04-10 08:28:37,100,20,100,40
2024-04-10 08:29:51,100,20,100,40
2024-04-10 08:43:51,100,20,100,40
2024-04-10 09:12:38,100,20,100,40
2024-04-10 09:16:46,100,20,100,40
2024-04-10 09:18:59,100,20,100,40
2024-04-10 09:23:43,100,20,100,40
2024-04-10 09:24:12,100,20,100,40
2024-04-10 09:31:22,100,20,100,40
2024-04-10 09:34:37,100,20,100,40
2024-04-10 09:42:27,100,20,100,40
2024-04-10 09:42:47,100,20,100,40
2024-04-10 09:44:49,100,20,100,40
2024-04-10 09:46:37,100,20,100,40
2024-04-10 09:54:11,100,20,100,40
2024-04-10 09:59:23,100,20,100,40
2024-04-10 10:00:24,100,20,100,40
2024-04-10 10:03:54,100,20,100,40
2024-04-10 10:06:43,100,20,100,40
2024-04-10 10:48:56,100,20,100,40
2024-04-10 10:52:04,100,20,100,40
2024-04-10 10:59:14,100,20,100,40
2024-04-10 11:22:30,100,20,100,40
2024-04-10 11:29:24,100,20,100,40
2024-04-10 11:58:08,100,20,100,40
2024-04-10 11:59:10,100,20,100,40
2024-04-10 11:59:32,100,20,100,40
2024-04-10 13:20:02,100,20,100,40
2024-04-10 13:30:37,100,20,100,40
2024-04-10 13:32:52,100,20,100,40
2024-04-10 13:34:50,100,20,100,40
2024-04-10 13:41:27,100,20,100,40
2024-04-10 14:16:35,100,20,100,40
2024-04-10 14:40:18,100,20,100,40
2024-04-10 14:42:50,100,20,100,40
2024-04-10 14:53:03,100,20,100,40
2024-04-10 14:53:57,100,20,100,40
2024-04-10 19:15:53,100,20,100,40
2024-04-10 19:16:18,100,20,100,40
2024-04-10 19:16:49,100,20,100,40
2024-04-10 19:17:18,100,20,100,40
2024-04-10 19:17:55,100,20,100,40
2024-04-10 19:18:10,100,20,100,40
2024-04-10 19:18:19,100,20,100,40
2024-04-10 19:21:30,100,20,100,40
2024-04-10 19:25:38,100,20,100,40
2024-04-10 19:25:58,100,20,100,40
2024-04-10 19:26:14,100,20,100,40
2024-04-10 19:27:02,100,20,100,40
2024-04-10 19:27:18,100,20,100,40
2024-04-10 19:28:15,100,20,100,40
2024-04-10 19:28:36,100,20,100,40
2024-04-10 19:28:51,100,20,100,40
2024-04-10 19:29:51,100,20,100,40
2024-04-10 19:40:41,100,20,100,40
2024-04-10 19:43:45,100,20,100,40
2024-04-10 19:48:24,100,20,100,40
2024-04-10 19:50:12,100,20,100,40
2024-04-10 19:52:16,100,20,100,40
2024-04-10 19:53:17,100,20,100,40
2024-04-11 03:26:23,100,20,100,40
2024-04-11 07:28:33,100,20,100,40
2024-04-11 07:59:08,100,20,100,40
2024-04-11 08:13:12,100,20,100,40
2024-04-11 08:24:12,100,20,100,40
2024-04-11 08:24:28,100,20,100,40
2024-04-11 08:58:29,100,20,100,40
2024-04-11 08:58:56,100,20,100,40
2024-04-11 08:59:27,100,20,100,40
2024-04-11 09:00:21,100,20,100,40
2024-04-11 09:04:42,100,20,100,40
2024-04-11 09:05:03,100,20,100,40
2024-04-11 09:14:02,100,20,100,40
2024-04-11 09:16:47,100,20,100,40
2024-04-11 09:17:37,100,20,100,40
2024-04-11 09:28:49,100,20,100,40
2024-04-11 09:33:22,100,20,100,40
2024-04-11 09:55:05,100,20,100,40
2024-04-11 10:18:49,100,20,100,40
2024-04-11 10:20:34,100,20,100,40
2024-04-11 10:24:45,100,20,100,40
2024-04-11 10:25:27,100,20,100,40
2024-04-11 10:31:13,100,20,100,40
2024-04-11 10:32:26,100,20,100,40
2024-04-11 10:44:06,100,20,100,40
2024-04-11 10:58:54,100,20,100,40
2024-04-11 11:01:22,100,20,100,40
2024-04-11 11:03:28,100,20,100,40
2024-04-11 11:11:29,100,20,100,40
2024-04-11 11:37:33,100,20,100,40
2024-04-11 12:13:50,100,20,100,40
2024-04-11 12:24:56,100,20,100,40
2024-04-11 12:26:39,100,20,100,40
2024-04-11 12:35:37,100,20,100,40
2024-04-11 12:36:24,100,20,100,40
2024-04-11 12:44:17,100,20,100,40
2024-04-11 12:48:57,100,20,100,40
2024-04-11 13:00:14,100,20,100,40
2024-04-11 13:09:40,100,20,100,40
2024-04-11 13:32:09,100,20,100,40
2024-04-11 13:32:20,100,20,100,40
2024-04-11 13:33:05,100,20,100,40
2024-04-11 13:33:37,100,20,100,40
2024-04-11 13:38:34,100,20,100,40
2024-04-11 13:39:18,100,20,100,40
2024-04-11 13:53:02,100,20,100,40
2024-04-11 14:08:02,100,20,100,40
2024-04-11 14:08:17,100,20,100,40
2024-04-11 14:37:00,100,20,100,40
2024-04-11 14:40:29,100,20,100,40
2024-04-11 15:06:41,100,20,100,40
2024-04-11 15:25:25,100,20,100,40
2024-04-11 15:43:32,100,20,100,40
2024-04-11 15:49:04,100,20,100,40
2024-04-11 16:04:13,100,20,100,40
2024-04-11 16:05:41,100,20,100,40
2024-04-11 16:13:15,100,20,100,40
2024-04-11 16:45:41,100,20,100,40
2024-04-11 18:12:33,100,20,100,40
2024-04-11 18:38:52,100,20,100,40
2024-04-11 19:07:59,100,20,100,40
2024-04-11 19:22:44,100,20,100,40
2024-04-11 19:23:03,100,20,100,40
2024-04-11 19:23:29,100,20,100,40
2024-04-11 19:24:19,100,20,100,40
2024-04-11 19:26:49,100,20,100,40
2024-04-11 19:27:18,100,20,100,40
2024-04-11 19:27:56,100,20,100,40
2024-04-11 19:29:46,100,20,100,40
2024-04-11 19:30:33,100,20,100,40
2024-04-11 19:30:43,100,20,100,40
2024-04-11 19:31:29,100,20,100,40
2024-04-11 19:32:36,100,20,100,40
2024-04-11 19:33:19,100,20,100,40
2024-04-11 19:34:17,100,20,100,40
2024-04-11 19:34:52,100,20,100,40
2024-04-11 19:35:59,100,20,100,40
2024-04-11 19:36:31,100,20,100,40
2024-04-11 19:36:56,100,20,100,40
2024-04-11 19:37:26,100,20,100,40
2024-04-11 19:37:43,100,20,100,40
2024-04-11 19:38:10,100,20,100,40
2024-04-11 19:51:54,100,20,100,40
2024-04-11 19:53:53,100,20,100,40
2024-04-12 08:11:18,100,20,100,40
2024-04-12 08:35:14,100,20,100,40
2024-04-12 08:50:21,100,20,100,40
2024-04-12 09:28:19,100,20,100,40
2024-04-12 09:29:23,100,20,100,40
2024-04-12 09:32:53,100,20,100,40
2024-04-12 09:41:04,100,20,100,40
2024-04-12 09:42:45,100,20,100,40
2024-04-12 09:54:47,100,20,100,40
2024-04-12 09:59:37,100,20,100,40
2024-04-12 09:59:58,100,20,100,40
2024-04-12 10:04:21,100,20,100,40
2024-04-12 10:45:19,100,20,100,40
2024-04-12 10:57:58,100,20,100,40
2024-04-12 11:02:36,100,20,100,40
2024-04-12 11:34:29,100,20,100,40
2024-04-12 11:38:09,100,20,100,40
2024-04-12 11:42:20,100,20,100,40
2024-04-12 12:10:05,100,20,100,40
2024-04-12 12:18:41,100,20,100,40
2024-04-12 13:54:18,100,20,100,40
2024-04-12 13:56:17,100,20,100,40
2024-04-12 13:56:33,100,20,100,40
2024-04-12 13:59:29,100,20,100,40
2024-04-12 13:59:46,100,20,100,40
2024-04-12 14:05:22,100,20,100,40
2024-04-12 14:06:18,100,20,100,40
2024-04-12 14:21:27,100,20,100,40
2024-04-12 14:24:44,100,20,100,40
2024-04-12 14:34:44,100,20,100,40
2024-04-12 14:43:11,100,20,100,40
2024-04-12 14:44:20,100,20,100,40
2024-04-12 14:54:10,100,20,100,40
2024-04-12 14:54:27,100,20,100,40
2024-04-12 14:55:03,100,20,100,40
2024-04-12 14:55:38,100,20,100,40
2024-04-12 14:56:58,100,20,100,40
2024-04-12 14:57:14,100,20,100,40
2024-04-12 14:58:36,100,20,100,40
2024-04-12 14:58:53,100,20,100,40
2024-04-12 14:59:02,100,20,100,40
2024-04-12 14:59:10,100,20,100,40
2024-04-12 14:59:39,100,20,100,40
2024-04-12 14:59:52,100,20,100,40
2024-04-12 15:01:05,100,20,100,40
2024-04-12 15:01:40,100,20,100,40
2024-04-12 15:02:35,100,20,100,40
2024-04-12 15:04:17,100,20,100,40
2024-04-12 15:06:38,100,20,100,40
2024-04-12 15:12:28,100,20,100,40
2024-04-12 15:15:27,100,20,100,40
2024-04-12 15:20:19,100,20,100,40
2024-04-12 15:34:18,100,20,100,40
2024-04-12 15:39:59,100,20,100,40
2024-04-12 15:41:10,100,20,100,40
2024-04-12 15:41:26,100,20,100,40
2024-04-12 15:43:05,100,20,100,40
2024-04-12 15:47:14,100,20,100,40
2024-04-12 15:48:48,100,20,100,40
2024-04-12 15:49:24,100,20,100,40
2024-04-12 15:49:41,100,20,100,40
2024-04-12 15:50:01,100,20,100,40
2024-04-12 15:50:12,100,20,100,40
2024-04-12 15:50:33,100,20,100,40
2024-04-12 15:50:52,100,20,100,40
2024-04-12 15:51:06,100,20,100,40
2024-04-12 15:51:35,100,20,100,40
2024-04-12 15:51:58,100,20,100,40
2024-04-12 15:53:12,100,20,100,40
2024-04-12 15:55:01,100,20,100,40
2024-04-12 15:56:08,100,20,100,40
2024-04-12 15:58:53,100,20,100,40
2024-04-12 15:59:00,100,20,100,40
2024-04-12 15:59:32,100,20,100,40
2024-04-12 16:02:48,100,20,100,40
2024-04-12 16:03:15,100,20,100,40
2024-04-12 16:04:08,100,20,100,40
2024-04-12 16:04:16,100,20,100,40
2024-04-12 16:05:33,100,20,100,40
2024-04-12 16:09:37,100,20,100,40
2024-04-12 16:09:48,100,20,100,40
2024-04-12 16:10:35,100,20,100,40
2024-04-12 16:10:52,100,20,100,40
2024-04-12 16:11:35,100,20,100,40
2024-04-12 16:13:38,100,20,100,40
2024-04-12 16:19:31,100,20,100,40
2024-04-12 16:20:49,100,20,100,40
2024-04-12 16:22:12,100,20,100,40
2024-04-12 16:30:14,100,20,100,40
2024-04-12 16:36:33,100,20,100,40
2024-04-12 16:50:35,100,20,100,40
2024-04-12 16:50:56,100,20,100,40
2024-04-12 16:52:02,100,20,100,40
2024-04-12 17:45:11,100,20,100,40
2024-04-12 19:38:45,100,20,100,40
2024-04-12 19:39:37,100,20,100,40
2024-04-12 19:39:54,100,20,100,40
2024-04-12 19:40:22,100,20,100,40
2024-04-12 19:40:32,100,20,100,40
2024-04-12 19:41:04,100,20,100,40
2024-04-12 19:41:25,100,20,100,40
2024-04-12 19:42:12,100,20,100,40
2024-04-12 19:44:45,100,20,100,40
2024-04-12 19:44:59,100,20,100,40
2024-04-12 19:45:34,100,20,100,40
2024-04-12 19:49:06,100,20,100,40
2024-04-12 19:49:32,100,20,100,40
2024-04-12 19:49:56,100,20,100,40
2024-04-12 19:50:42,100,20,100,40
2024-04-12 22:11:44,100,20,100,40
2024-04-12 22:12:14,100,20,100,40
2024-04-13 05:53:22,100,20,100,40
2024-04-13 05:54:00,100,20,100,40
2024-04-13 05:55:09,100,20,100,40
2024-04-13 05:55:26,100,20,100,40
2024-04-13 05:57:17,100,20,100,40
2024-04-13 05:57:55,100,20,100,40
2024-04-13 05:58:15,100,20,100,40
2024-04-13 05:58:43,100,20,100,40
2024-04-13 05:59:03,100,20,100,40
2024-04-13 07:13:03,100,20,100,40
2024-04-13 07:40:50,100,20,100,40
2024-04-13 07:42:53,100,20,100,40
2024-04-13 07:50:26,100,20,100,40
2024-04-13 07:52:00,100,20,100,40
2024-04-13 08:04:34,100,20,100,40
2024-04-13 08:05:11,100,20,100,40
