Timestamp,arm_freq,arm_freq_min,core_freq,core_freq_min,gpu_freq,gpu_freq_min,over_voltage_avs,over_voltage_avs_boost,sdram_freq,arm: frequency(48),core: frequency(1),h264: frequency(28),isp: frequency(45),v3d: frequency(46),core: volt,sdram_c: volt,sdram_i: volt,sdram_p: volt,temp,throttled
2024-02-16 17:28:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 17:44:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 18:00:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,55.3,0x0
2024-02-16 18:16:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 18:32:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,54.8,0x0
2024-02-16 18:48:05,600000000,600,250000000,,300,,31250,0x19f0a,450,600000000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,53.7,0x0
2024-02-16 19:04:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,58.0,0x0
2024-02-16 19:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,59.6,0x0
2024-02-16 19:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-16 19:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-16 20:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.1,0x0
2024-02-16 20:23:55,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,60.7,0x0
2024-02-16 20:39:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-16 20:54:11,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-16 21:10:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-16 21:25:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 21:40:13,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-16 21:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 22:12:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-16 22:27:11,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 22:42:20,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 22:58:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-16 23:14:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-16 23:30:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-16 23:45:18,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 00:00:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 00:15:22,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 00:31:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 00:46:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 01:02:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 01:18:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 01:33:24,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 01:49:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 02:04:11,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 02:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 02:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 02:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 03:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-17 03:24:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 03:40:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-17 03:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 04:12:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 04:28:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 04:43:14,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 04:58:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 05:14:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 05:30:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 05:45:22,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 06:01:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 06:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-17 06:32:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 06:47:29,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-17 07:03:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 07:18:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 07:34:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 07:50:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.8,0x0
2024-02-17 08:05:06,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 08:20:21,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 08:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 08:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 09:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 09:24:01,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 09:39:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 09:54:11,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 10:10:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 10:25:06,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 10:40:22,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 10:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 11:12:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 11:28:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 11:44:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 12:00:06,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 12:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 12:32:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-17 12:48:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 13:04:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-17 13:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 13:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-17 13:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 14:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 14:24:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.1,0x0
2024-02-17 14:40:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,67.1,0x0
2024-02-17 14:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 15:12:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 15:28:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 15:44:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 16:00:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 16:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 16:32:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-17 16:48:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-17 17:04:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 17:20:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 17:36:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-17 17:52:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 18:08:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 18:24:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 18:40:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 18:56:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 19:12:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 19:28:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 19:44:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 20:00:06,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 20:16:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 20:32:05,600002000,600,320000000,,300,,31250,0x19f0a,450,600002000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 20:48:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 21:03:45,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-17 21:19:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 21:34:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 21:50:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 22:06:05,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 22:20:07,600000000,600,320000000,,300,,31250,0x19f0a,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 22:20:13,600062000,600,250000000,,300,,31250,0x1b774,450,600062000,250000000,0,0,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-17 22:27:45,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 22:42:49,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 22:58:24,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,62.3,0x0
2024-02-17 23:13:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.4,0x0
2024-02-17 23:28:49,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-17 23:44:36,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,63.9,0x0
2024-02-17 23:59:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-18 00:15:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-18 00:30:52,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-18 00:45:53,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-18 01:01:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-18 01:16:36,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
2024-02-18 01:31:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-18 01:46:52,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.1,0x0
2024-02-18 02:02:37,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-18 02:17:41,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-18 02:32:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,66.6,0x0
2024-02-18 02:47:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-18 03:02:52,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.5,0x0
2024-02-18 03:18:34,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,65.0,0x0
2024-02-18 03:33:44,600000000,600,320000000,,300,,31250,0x1b774,450,600000000,320000000,0,300000000,300000000,1.2313,1.2500,1.2500,1.2250,64.5,0x0
